FIRST_NAME,LAST_NAME,USER_ID,EMAIL,PASSWORD,MAJOR,TYPE
Gita,Saturnino,gsaturnino0,gsaturnino0@tech.edu,Password123,English,Student
Rommy,Taraneh,rtaraneh0,rtaraneh0@tech.edu,Password123,Nursing,Professor
Kathreen,Jilliann,kjilliann0,kjilliann0@tech.edu,Password123,English,Student
Camia,Elke,celke0,celke0@tech.edu,Password123,Math,Student
Zakee,Vidhya,zvidhya0,zvidhya0@tech.edu,Password123,Math,Student
Yulissa,Tanjanika,ytanjanika0,ytanjanika0@tech.edu,Password123,Computer Science,Student
Keli,Siarra,ksiarra0,ksiarra0@tech.edu,Password123,Nursing,Student
Dequan,Dashonda,ddashonda0,ddashonda0@tech.edu,Password123,Computer Science,Student
Diera,Deshae,ddeshae0,ddeshae0@tech.edu,Password123,Computer Science,Student
Guthrie,Kimberle,gkimberle0,gkimberle0@tech.edu,Password123,Nursing,Student
Keshonda,Tully,ktully0,ktully0@tech.edu,Password123,English,Student
Luiscarlos,Letetia,lletetia0,lletetia0@tech.edu,Password123,Engineering,Student
Catrice,Jamila,cjamila0,cjamila0@tech.edu,Password123,Math,Student
Shayna,Aracelis,saracelis0,saracelis0@tech.edu,Password123,English,Professor
Cameo,Honey,choney0,choney0@tech.edu,Password123,Computer Science,Student
Trudi,Roneshia,troneshia0,troneshia0@tech.edu,Password123,Nursing,Student
Kostantinos,Hayley,khayley0,khayley0@tech.edu,Password123,Nursing,Student
Tonga,Obrian,tobrian0,tobrian0@tech.edu,Password123,Math,Student
Crytal,Ivelisse,civelisse0,civelisse0@tech.edu,Password123,Engineering,Student
Tamario,Garen,tgaren0,tgaren0@tech.edu,Password123,Nursing,Student
Ilan,Carletta,icarletta0,icarletta0@tech.edu,Password123,English,Student
Correna,Sharree,csharree0,csharree0@tech.edu,Password123,Computer Science,Student
Christyna,Liseth,cliseth0,cliseth0@tech.edu,Password123,Computer Science,Student
Diedre,Hao,dhao0,dhao0@tech.edu,Password123,Nursing,Student
Yasheka,Yobani,yyobani0,yyobani0@tech.edu,Password123,Math,Student
Ramanda,Manu,rmanu0,rmanu0@tech.edu,Password123,Computer Science,Student
Elsy,Shey,eshey0,eshey0@tech.edu,Password123,Engineering,Student
Francine,Meggi,fmeggi0,fmeggi0@tech.edu,Password123,Nursing,Student
Lissett,Ean,lean0,lean0@tech.edu,Password123,Nursing,Student
Tamilia,Haden,thaden0,thaden0@tech.edu,Password123,Math,Student
Charls,Prisilla,cprisilla0,cprisilla0@tech.edu,Password123,Engineering,Student
Colbi,Tishawna,ctishawna0,ctishawna0@tech.edu,Password123,Computer Science,Professor
Geneen,Carmine,gcarmine0,gcarmine0@tech.edu,Password123,Computer Science,Student
Regnald,Michon,rmichon0,rmichon0@tech.edu,Password123,Computer Science,Student
Taniya,Purnell,tpurnell0,tpurnell0@tech.edu,Password123,Nursing,Student
Jimell,Manna,jmanna0,jmanna0@tech.edu,Password123,Computer Science,Student
Erminia,Cheskel,echeskel0,echeskel0@tech.edu,Password123,Nursing,Student
Janequa,Fabiana,jfabiana0,jfabiana0@tech.edu,Password123,Computer Science,Student
Alva,Tanya,atanya0,atanya0@tech.edu,Password123,Math,Student
Amandia,Chiketa,achiketa0,achiketa0@tech.edu,Password123,English,Student
Charli,Ambreia,cambreia0,cambreia0@tech.edu,Password123,Engineering,Student
Saisha,Kalief,skalief0,skalief0@tech.edu,Password123,English,Student
Nissa,Devlin,ndevlin0,ndevlin0@tech.edu,Password123,English,Student
Tayla,Eban,teban0,teban0@tech.edu,Password123,English,Student
Jeoffrey,Eston,jeston0,jeston0@tech.edu,Password123,Computer Science,Student
Cami,Evander,cevander0,cevander0@tech.edu,Password123,Engineering,Student
Joaquin,Erik,jerik0,jerik0@tech.edu,Password123,English,Student
Taniesha,Laurina,tlaurina0,tlaurina0@tech.edu,Password123,Computer Science,Student
Taro,Lael,tlael0,tlael0@tech.edu,Password123,Engineering,Student
Ashling,Fredrico,afredrico0,afredrico0@tech.edu,Password123,Math,Student
Aminah,Jaylynn,ajaylynn0,ajaylynn0@tech.edu,Password123,English,Student
Leshea,Miyoshi,lmiyoshi0,lmiyoshi0@tech.edu,Password123,English,Student
Vuthy,Darnel,vdarnel0,vdarnel0@tech.edu,Password123,Math,Student
Khanh,Erika,kerika0,kerika0@tech.edu,Password123,Math,Student
Almando,Zebulen,azebulen0,azebulen0@tech.edu,Password123,Computer Science,Student
Princes,Jamarcus,pjamarcus0,pjamarcus0@tech.edu,Password123,Math,Student
Kaiya,Rekita,krekita0,krekita0@tech.edu,Password123,Nursing,Student
Rhian,Florentina,rflorentina0,rflorentina0@tech.edu,Password123,Nursing,Student
Jaleel,Leamon,jleamon0,jleamon0@tech.edu,Password123,Nursing,Student
Raymont,Dustie,rdustie0,rdustie0@tech.edu,Password123,Math,Student
Rob,Lysandra,rlysandra0,rlysandra0@tech.edu,Password123,English,Professor
Kasaundra,Shenee,kshenee0,kshenee0@tech.edu,Password123,Computer Science,Student
Gillermo,Tessa,gtessa0,gtessa0@tech.edu,Password123,English,Student
Godfrey,Donyelle,gdonyelle0,gdonyelle0@tech.edu,Password123,Nursing,Student
Chena,Mika,cmika0,cmika0@tech.edu,Password123,Math,Student
Karri,Irina,kirina0,kirina0@tech.edu,Password123,English,Student
Lesleyann,Jamael,ljamael0,ljamael0@tech.edu,Password123,Engineering,Student
Inocencio,Barclay,ibarclay0,ibarclay0@tech.edu,Password123,English,Student
Damiano,Ulanda,dulanda0,dulanda0@tech.edu,Password123,Engineering,Student
Atia,Courney,acourney0,acourney0@tech.edu,Password123,Engineering,Student
Clent,Latonya,clatonya0,clatonya0@tech.edu,Password123,Math,Student
Salvadore,Isidra,sisidra0,sisidra0@tech.edu,Password123,English,Student
Cass,Hattie,chattie0,chattie0@tech.edu,Password123,Computer Science,Student
Nnenna,Narita,nnarita0,nnarita0@tech.edu,Password123,Engineering,Student
Rosalinda,Tremain,rtremain0,rtremain0@tech.edu,Password123,Math,Student
Vonzell,Shavondra,vshavondra0,vshavondra0@tech.edu,Password123,Computer Science,Student
Emiley,Glinda,eglinda0,eglinda0@tech.edu,Password123,Engineering,Student
Tivon,Davien,tdavien0,tdavien0@tech.edu,Password123,Computer Science,Student
Ericia,Henry,ehenry0,ehenry0@tech.edu,Password123,Nursing,Student
Johni,Ravyn,jravyn0,jravyn0@tech.edu,Password123,Math,Student
Shanekia,Francie,sfrancie0,sfrancie0@tech.edu,Password123,Engineering,Student
Pamella,Tiffeney,ptiffeney0,ptiffeney0@tech.edu,Password123,Engineering,Student
Sherry,Reesha,sreesha0,sreesha0@tech.edu,Password123,Math,Student
Verronica,Valente,vvalente0,vvalente0@tech.edu,Password123,Engineering,Student
Lachasity,Carter,lcarter0,lcarter0@tech.edu,Password123,English,Student
Breah,Patrece,bpatrece0,bpatrece0@tech.edu,Password123,Engineering,Student
Joy,Michele,jmichele0,jmichele0@tech.edu,Password123,Computer Science,Student
Chau,Laramie,claramie0,claramie0@tech.edu,Password123,Computer Science,Student
Bonner,Christoper,bchristoper0,bchristoper0@tech.edu,Password123,Engineering,Student
Addie,Becky,abecky0,abecky0@tech.edu,Password123,Math,Student
Renier,Cordia,rcordia0,rcordia0@tech.edu,Password123,Computer Science,Student
Lakeith,Eleni,leleni0,leleni0@tech.edu,Password123,Computer Science,Student
Sherrel,Ladaris,sladaris0,sladaris0@tech.edu,Password123,English,Student
Hilliard,Remo,hremo0,hremo0@tech.edu,Password123,Computer Science,Student
Nichoel,Matty,nmatty0,nmatty0@tech.edu,Password123,Computer Science,Student
Shayleen,Adelita,sadelita0,sadelita0@tech.edu,Password123,Nursing,Student
Tito,Bridgitte,tbridgitte0,tbridgitte0@tech.edu,Password123,Math,Student
Chardee,Jahvon,cjahvon0,cjahvon0@tech.edu,Password123,English,Student
Deserie,Kymberley,dkymberley0,dkymberley0@tech.edu,Password123,Nursing,Professor
Ryder,Domingo,rdomingo0,rdomingo0@tech.edu,Password123,Computer Science,Student
Tika,Jackelyn,tjackelyn0,tjackelyn0@tech.edu,Password123,Math,Student
Audri,Elio,aelio0,aelio0@tech.edu,Password123,Computer Science,Student
Normandy,Rand,nrand0,nrand0@tech.edu,Password123,Computer Science,Student
Antwain,Tyren,atyren0,atyren0@tech.edu,Password123,Engineering,Student
Jordon,Tashunda,jtashunda0,jtashunda0@tech.edu,Password123,Nursing,Student
Nekia,Khristina,nkhristina0,nkhristina0@tech.edu,Password123,Computer Science,Student
Yobani,Tho,ytho0,ytho0@tech.edu,Password123,Math,Student
Ashlei,Shavaughn,ashavaughn0,ashavaughn0@tech.edu,Password123,Nursing,Student
Olusegun,Tahira,otahira0,otahira0@tech.edu,Password123,Engineering,Student
Jennis,Eryca,jeryca0,jeryca0@tech.edu,Password123,Engineering,Student
Sheika,Rasheena,srasheena0,srasheena0@tech.edu,Password123,Math,Student
Rufus,Sol,rsol0,rsol0@tech.edu,Password123,Math,Student
Domenik,Lary,dlary0,dlary0@tech.edu,Password123,Math,Student
Shyler,Precilla,sprecilla0,sprecilla0@tech.edu,Password123,Computer Science,Student
Robinson,Ronna,rronna0,rronna0@tech.edu,Password123,Engineering,Student
Raelene,Nathalie,rnathalie0,rnathalie0@tech.edu,Password123,Engineering,Student
Constance,Linzey,clinzey0,clinzey0@tech.edu,Password123,Math,Professor
Sarkis,Jeffrey,sjeffrey0,sjeffrey0@tech.edu,Password123,Nursing,Student
Juwan,Nial,jnial0,jnial0@tech.edu,Password123,Math,Student
Shakeem,Dvid,sdvid0,sdvid0@tech.edu,Password123,Nursing,Student
Telina,Stratton,tstratton0,tstratton0@tech.edu,Password123,English,Student
Karrisa,Waldo,kwaldo0,kwaldo0@tech.edu,Password123,Engineering,Student
Taeisha,Catricia,tcatricia0,tcatricia0@tech.edu,Password123,Math,Student
Nikoleta,Quinnita,nquinnita0,nquinnita0@tech.edu,Password123,Nursing,Student
Chung,Charnell,ccharnell0,ccharnell0@tech.edu,Password123,Math,Student
Fiona,Sheldon,fsheldon0,fsheldon0@tech.edu,Password123,Engineering,Student
Theordore,Jeromi,tjeromi0,tjeromi0@tech.edu,Password123,English,Student
Kipp,Ammie,kammie0,kammie0@tech.edu,Password123,Engineering,Student
Alaa,Macrina,amacrina0,amacrina0@tech.edu,Password123,Nursing,Student
Requita,Sok,rsok0,rsok0@tech.edu,Password123,Engineering,Student
Davalyn,Natalya,dnatalya0,dnatalya0@tech.edu,Password123,Nursing,Student
Aundria,Astra,aastra0,aastra0@tech.edu,Password123,Nursing,Student
Lavanda,Trista,ltrista0,ltrista0@tech.edu,Password123,Nursing,Student
Corby,Kristeena,ckristeena0,ckristeena0@tech.edu,Password123,Nursing,Student
Nashea,Shance,nshance0,nshance0@tech.edu,Password123,Engineering,Student
Cyndia,Nolberto,cnolberto0,cnolberto0@tech.edu,Password123,Engineering,Student
Analia,Herminia,aherminia0,aherminia0@tech.edu,Password123,English,Student
Jonathan,Celia,jcelia0,jcelia0@tech.edu,Password123,Math,Student
Nila,Tysheka,ntysheka0,ntysheka0@tech.edu,Password123,English,Student
Jevon,Carena,jcarena0,jcarena0@tech.edu,Password123,Math,Student
Anson,Marykate,amarykate0,amarykate0@tech.edu,Password123,Nursing,Student
Jannah,Shauntia,jshauntia0,jshauntia0@tech.edu,Password123,Engineering,Student
Nabila,Lateesha,nlateesha0,nlateesha0@tech.edu,Password123,Engineering,Student
Amin,Priscillia,apriscillia0,apriscillia0@tech.edu,Password123,Math,Student
Lilith,Kristia,lkristia0,lkristia0@tech.edu,Password123,English,Student
Tamecia,Sharifah,tsharifah0,tsharifah0@tech.edu,Password123,Math,Student
Sylvie,Brentt,sbrentt0,sbrentt0@tech.edu,Password123,English,Student
Maggy,Nhia,mnhia0,mnhia0@tech.edu,Password123,Engineering,Student
Shelene,Bulmaro,sbulmaro0,sbulmaro0@tech.edu,Password123,Engineering,Student
Haley,Hakeem,hhakeem0,hhakeem0@tech.edu,Password123,Math,Student
Cleavon,Andris,candris0,candris0@tech.edu,Password123,Nursing,Student
Neena,Anisah,nanisah0,nanisah0@tech.edu,Password123,English,Student
Jennipher,Genae,jgenae0,jgenae0@tech.edu,Password123,Computer Science,Student
Rolando,Servando,rservando0,rservando0@tech.edu,Password123,Computer Science,Student
Aruna,Demeka,ademeka0,ademeka0@tech.edu,Password123,Nursing,Student
Nathaniel,Rana,nrana0,nrana0@tech.edu,Password123,English,Student
Cha,Amalie,camalie0,camalie0@tech.edu,Password123,Computer Science,Student
Yulisa,Cresencio,ycresencio0,ycresencio0@tech.edu,Password123,Engineering,Student
Abie,Mikkel,amikkel0,amikkel0@tech.edu,Password123,Math,Student
Alisyn,Won,awon0,awon0@tech.edu,Password123,Engineering,Student
Kayde,Asucena,kasucena0,kasucena0@tech.edu,Password123,Nursing,Student
Sheva,Annastasia,sannastasia0,sannastasia0@tech.edu,Password123,Computer Science,Student
Calvert,Jamon,cjamon0,cjamon0@tech.edu,Password123,Nursing,Student
Martin,Easter,measter0,measter0@tech.edu,Password123,Math,Student
Merritt,Jerrett,mjerrett0,mjerrett0@tech.edu,Password123,English,Student
Hobie,Krystil,hkrystil0,hkrystil0@tech.edu,Password123,Math,Student
Lynsie,Clement,lclement0,lclement0@tech.edu,Password123,Nursing,Student
Aerica,Comfort,acomfort0,acomfort0@tech.edu,Password123,English,Professor
Durand,Natassja,dnatassja0,dnatassja0@tech.edu,Password123,Engineering,Student
Abrahm,Donyelle,adonyelle0,adonyelle0@tech.edu,Password123,Nursing,Student
Berta,Kendyl,bkendyl0,bkendyl0@tech.edu,Password123,English,Student
Hart,Nikola,hnikola0,hnikola0@tech.edu,Password123,Nursing,Student
Samina,Dee,sdee0,sdee0@tech.edu,Password123,Nursing,Student
Yeni,Latausha,ylatausha0,ylatausha0@tech.edu,Password123,Nursing,Student
Aeisha,Omid,aomid0,aomid0@tech.edu,Password123,Computer Science,Student
Evonne,Robynn,erobynn0,erobynn0@tech.edu,Password123,Engineering,Student
Chez,Ronnette,cronnette0,cronnette0@tech.edu,Password123,English,Student
Johny,Zulema,jzulema0,jzulema0@tech.edu,Password123,Math,Student
Tondalaya,Natash,tnatash0,tnatash0@tech.edu,Password123,Math,Professor
Pearl,Courntey,pcourntey0,pcourntey0@tech.edu,Password123,Computer Science,Student
Katri,Shaletta,kshaletta0,kshaletta0@tech.edu,Password123,Nursing,Student
Ruperto,Omair,romair0,romair0@tech.edu,Password123,English,Student
Ashley,Baily,abaily0,abaily0@tech.edu,Password123,Engineering,Student
Adalberto,Theotis,atheotis0,atheotis0@tech.edu,Password123,Nursing,Student
Thurman,Jillienne,tjillienne0,tjillienne0@tech.edu,Password123,Nursing,Student
Tommy,Ford,tford0,tford0@tech.edu,Password123,Nursing,Student
Tikeisha,Leia,tleia0,tleia0@tech.edu,Password123,Engineering,Student
Jezebel,Hughes,jhughes0,jhughes0@tech.edu,Password123,Nursing,Student
Yamile,Timia,ytimia0,ytimia0@tech.edu,Password123,Nursing,Professor
Lyric,Ulisses,lulisses0,lulisses0@tech.edu,Password123,Computer Science,Student
Aura,Aneta,aaneta0,aaneta0@tech.edu,Password123,Nursing,Student
Shameeka,Kristilyn,skristilyn0,skristilyn0@tech.edu,Password123,English,Student
Venessa,Delta,vdelta0,vdelta0@tech.edu,Password123,Engineering,Student
Sharolyn,Jeannette,sjeannette0,sjeannette0@tech.edu,Password123,Computer Science,Student
Tung,Selma,tselma0,tselma0@tech.edu,Password123,English,Student
Sawyer,Collyn,scollyn0,scollyn0@tech.edu,Password123,Engineering,Student
Johnette,Alondria,jalondria0,jalondria0@tech.edu,Password123,Engineering,Student
Kalila,Moiz,kmoiz0,kmoiz0@tech.edu,Password123,Math,Student
Cassiopeia,Tyrisha,ctyrisha0,ctyrisha0@tech.edu,Password123,Math,Student
Shilo,Jamena,sjamena0,sjamena0@tech.edu,Password123,Math,Student
Avigdor,Angie,aangie0,aangie0@tech.edu,Password123,Engineering,Student
Genevie,Gaston,ggaston0,ggaston0@tech.edu,Password123,Nursing,Student
Rachelmarie,Barett,rbarett0,rbarett0@tech.edu,Password123,Computer Science,Student
Rajan,Antoine,rantoine0,rantoine0@tech.edu,Password123,Nursing,Student
Clayborne,Tilla,ctilla0,ctilla0@tech.edu,Password123,Engineering,Student
Anival,Eliel,aeliel0,aeliel0@tech.edu,Password123,Engineering,Student
Shalane,Ante,sante0,sante0@tech.edu,Password123,Computer Science,Student
Adelaide,Annalisa,aannalisa0,aannalisa0@tech.edu,Password123,English,Student
Geneve,Annelisa,gannelisa0,gannelisa0@tech.edu,Password123,Computer Science,Student
Sherri,Mistina,smistina0,smistina0@tech.edu,Password123,English,Student
Jamilah,Mustafa,jmustafa0,jmustafa0@tech.edu,Password123,English,Student
Elbert,Obrain,eobrain0,eobrain0@tech.edu,Password123,Engineering,Student
Lativia,Danyelle,ldanyelle0,ldanyelle0@tech.edu,Password123,Engineering,Student
Shawnta,Davalyn,sdavalyn0,sdavalyn0@tech.edu,Password123,Computer Science,Student
Caren,Catheryne,ccatheryne0,ccatheryne0@tech.edu,Password123,English,Student
Kofi,Faigy,kfaigy0,kfaigy0@tech.edu,Password123,Nursing,Student
Corinna,Charlet,ccharlet0,ccharlet0@tech.edu,Password123,Engineering,Student
Orly,Tiffnay,otiffnay0,otiffnay0@tech.edu,Password123,Engineering,Student
Randall,Shaunette,rshaunette0,rshaunette0@tech.edu,Password123,Math,Student
Sherna,Joshus,sjoshus0,sjoshus0@tech.edu,Password123,Nursing,Student
Aleigha,Chelsi,achelsi0,achelsi0@tech.edu,Password123,Engineering,Student
Corina,Melita,cmelita0,cmelita0@tech.edu,Password123,English,Student
Karli,Maegen,kmaegen0,kmaegen0@tech.edu,Password123,Math,Student
Sarika,Oswald,soswald0,soswald0@tech.edu,Password123,Math,Student
Gibran,Gerell,ggerell0,ggerell0@tech.edu,Password123,English,Student
Alexandria,Shundreka,ashundreka0,ashundreka0@tech.edu,Password123,English,Student
Adell,Tiffanyann,atiffanyann0,atiffanyann0@tech.edu,Password123,Engineering,Student
Marilena,Dallan,mdallan0,mdallan0@tech.edu,Password123,Engineering,Student
Taj,Tahra,ttahra0,ttahra0@tech.edu,Password123,Math,Student
Kobi,Sweta,ksweta0,ksweta0@tech.edu,Password123,Engineering,Student
Ronee,Huong,rhuong0,rhuong0@tech.edu,Password123,Nursing,Professor
Danell,Damiana,ddamiana0,ddamiana0@tech.edu,Password123,Math,Student
Stefano,Dearon,sdearon0,sdearon0@tech.edu,Password123,English,Student
Raguel,Janeese,rjaneese0,rjaneese0@tech.edu,Password123,Nursing,Student
Marquail,Tiffanye,mtiffanye0,mtiffanye0@tech.edu,Password123,Nursing,Student
Jewell,Amrit,jamrit0,jamrit0@tech.edu,Password123,English,Student
Dang,Samyra,dsamyra0,dsamyra0@tech.edu,Password123,Computer Science,Student
Kalliopi,Roxie,kroxie0,kroxie0@tech.edu,Password123,English,Student
Leonda,Lorenz,llorenz0,llorenz0@tech.edu,Password123,Nursing,Student
Shrita,Joslyn,sjoslyn0,sjoslyn0@tech.edu,Password123,Math,Student
Zion,Candy,zcandy0,zcandy0@tech.edu,Password123,Nursing,Student
Seiji,Noris,snoris0,snoris0@tech.edu,Password123,Engineering,Student
Carman,Steffen,csteffen0,csteffen0@tech.edu,Password123,Math,Professor
Evelynn,Lorea,elorea0,elorea0@tech.edu,Password123,English,Student
Sadarian,Jarmaine,sjarmaine0,sjarmaine0@tech.edu,Password123,Engineering,Student
Cammie,Tywanda,ctywanda0,ctywanda0@tech.edu,Password123,Computer Science,Student
Ingrid,Yolando,iyolando0,iyolando0@tech.edu,Password123,Nursing,Student
Saralee,Rayce,srayce0,srayce0@tech.edu,Password123,Nursing,Student
Jalon,Susan,jsusan0,jsusan0@tech.edu,Password123,Math,Student
Shalea,Thaer,sthaer0,sthaer0@tech.edu,Password123,Engineering,Student
Emilyn,Jehan,ejehan0,ejehan0@tech.edu,Password123,Computer Science,Student
Tevita,Destinie,tdestinie0,tdestinie0@tech.edu,Password123,Nursing,Student
Seena,Jasmin,sjasmin0,sjasmin0@tech.edu,Password123,Nursing,Student
Demarion,Lakyn,dlakyn0,dlakyn0@tech.edu,Password123,Math,Student
Maudie,Daved,mdaved0,mdaved0@tech.edu,Password123,Engineering,Student
Adriano,Sherylann,asherylann0,asherylann0@tech.edu,Password123,English,Student
Cassey,Kaithlyn,ckaithlyn0,ckaithlyn0@tech.edu,Password123,Computer Science,Student
Terrisa,Shamyra,tshamyra0,tshamyra0@tech.edu,Password123,Math,Student
Cassidee,Geneen,cgeneen0,cgeneen0@tech.edu,Password123,Computer Science,Student
Krieg,Salah,ksalah0,ksalah0@tech.edu,Password123,Nursing,Student
Jacinta,Lorence,jlorence0,jlorence0@tech.edu,Password123,Math,Student
Devora,Shakenna,dshakenna0,dshakenna0@tech.edu,Password123,English,Student
Jan,Carlynn,jcarlynn0,jcarlynn0@tech.edu,Password123,Engineering,Student
Ibraheem,Randalyn,irandalyn0,irandalyn0@tech.edu,Password123,Engineering,Student
Sarina,Toni,stoni0,stoni0@tech.edu,Password123,English,Student
Giana,Kylie,gkylie0,gkylie0@tech.edu,Password123,Engineering,Student
Denon,Chella,dchella0,dchella0@tech.edu,Password123,Nursing,Student
Louella,Servando,lservando0,lservando0@tech.edu,Password123,Math,Student
Sharisse,Thad,sthad0,sthad0@tech.edu,Password123,Engineering,Student
Hakeem,Charity,hcharity0,hcharity0@tech.edu,Password123,Engineering,Student
Meshach,Terril,mterril0,mterril0@tech.edu,Password123,Nursing,Student
Neidra,Brett,nbrett0,nbrett0@tech.edu,Password123,Computer Science,Student
Isabell,Jatin,ijatin0,ijatin0@tech.edu,Password123,Computer Science,Student
